wz_ln_closure,objectid_1,crn,district,county,municipality,crash_year,crash_month,day_of_week,time_of_day,hour_of_day,illumination,weather,road_condition,collision_type,relation_to_road,work_zone_type,work_zone_loc,work_zone_ind,intersect_type,tcd_type,location_type,urban_rural,fatal_count,injury_count,person_count,total_units,sch_bus_ind,sch_zone_ind,latitude,longitude,arrival_tm,cons_zone_spd_lim,dispatch_tm,est_hrs_closed,lane_closed,ln_close_dir,ntfy_hiwy_maint,spec_juris_cd,tcd_func_cd,tfc_detour_ind,workers_pres,wz_close_detour,wz_flagger,wz_law_offcr_ind,objectid,wz_moving,wz_other,wz_shlder_mdn,vehicle_count,automobile_count,motorcycle_count,bus_count,small_truck_count,heavy_truck_count,suv_count,van_count,bicycle_count,maj_inj_count,mod_inj_count,min_inj_count,tot_inj_count,unk_inj_deg_count,unk_inj_per_count,driver_count_16yr,driver_count_17yr,driver_count_18yr,driver_count_19yr,driver_count_20yr,driver_count_50_64yr,driver_count_65_74yr,driver_count_75plus,unbelted_occ_count,unb_death_count,unb_maj_inj_count,belted_death_count,belted_maj_inj_count,mcycle_death_count,mcycle_maj_inj_count,bicycle_death_count,bicycle_maj_inj_count,ped_count,ped_death_count,ped_maj_inj_count,max_severity_level,comm_veh_count,dec_lat,dec_long,rdwy_surf_type_cd,county_name
 ,67133,2011038451,6,67,67301,2011,2,6,1830,18,6,1,8,8,1, , ,N,1,2,0,3,0,1,2,2,N,N,39 57:26.251,75 14:52.347,1040, ,1035, ,0, ,N, ,3, , , , , ,758271, , , ,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,39.9573,-75.2479, , 
 ,67134,2011056904,6,67,67301,2011,5,4,1105,11,1,2,1,4,1, , ,N,1,3,0,3,0,1,2,3,N,N,39 59:00.636,75 10:15.855,1110, ,1105,1,1,3,N, ,2,N, , , , ,758286, , , ,3,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,39.9835,-75.1711, , 
 ,67135,2011019031,6,67,67301,2011,2,4,1720,17,1,1,0,1,1, , ,N,0,0,0,3,0,0,2,2,N,Y,39 56:04.299,75 08:41.526,1741, ,1729, ,0, ,N, ,0, , , , , ,758295, , , ,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.9344,-75.1449, , 
 ,67136,2011023272,6,67,67301,2011,1,4,730,7,1,1,0,4,1, , ,N,5,2,0,3,0,1,3,2, , ,40 00:33.133,75 09:02.943,830, ,820, ,0, , , ,3, , , , , ,758299, , , ,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,40.0092,-75.1508, , 
 ,67137,2011056786,6,67,67301,2011,4,5,2043,20,3,1,0,8,1, , ,N,2,3,0,3,0,1,2,2,N,N,40 00:00.985,75 13:42.144,2046, ,2044, ,0, ,N, ,3, , , , , ,762321, , , ,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,40.0003,-75.2284, , 
 ,67138,2011057040,6,67,67301,2011,5,4,2025,20,1,1,0,1,1, , ,N,0,0,0,3,0,1,2,2, , ,40 01:13.104,75 06:50.960,2031, ,2029, ,0, , , ,0, , , , , ,762322, , , ,2,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,40.0203,-75.1142, , 
 ,67139,2011057323,6,67,67301,2011,5,2,9999,99,1,1,0,5,6, , ,N,0,3,0,3,0,0,1,4,N,Y,39 59:40.030,75 14:05.334,1507, ,1500,3,1,4,N, ,3,N, , , , ,762323, , , ,4,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,39.9945,-75.2348, , 
 ,67140,2011030358,6,67,67301,2011,2,5,1529,15,1,1,0,1,1, , ,N,0,0,0,3,0,1,3,3,N,N,40 02:34.242,75 07:44.670,1630, ,1630, ,0, ,N, ,0, , , , , ,762358, , , ,3,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,40.0428,-75.1291, , 
 ,67141,2011038862,6,67,67301,2011,4,7,1426,14,1,1,0,1,1, , ,N,0,0,0,3,0,2,6,5,N,N,40 00:36.333,75 11:08.605,1435, ,1428,2,1,1,N, ,0,N, , , , ,762367, , , ,5,3,0,0,0,0,1,1,0,0,0,2,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,40.0101,-75.1857, , 
 ,67142,2011040359,6,67,67301,2011,3,5,1346,13,1,1,0,4,1, , ,N,1,2,0,3,0,2,4,2,N,N,40 01:44.844,75 05:23.694,1348, ,1348,1,1,2,N, ,3,N, , , , ,762370, , , ,2,1,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,40.0291,-75.0899, , 
 ,67143,2011047037,6,67,67301,2011,4,2,1322,13,1,1,0,8,1, , ,N,0,0,0,3,0,1,2,2,N,N,39 58:54.380,75 08:39.850,1330, ,1322, ,0, ,N, ,0, , , , , ,762375, , , ,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,39.9818,-75.1444, , 
 ,67144,2011015966,6,67,67301,2011,1,6,912,9,1,4,3,8,1, , ,N,0,0,0,3,0,1,2,2,N,N,39 59:50.160,75 06:08.190,912, ,912, ,0, ,N, ,0, , , , , ,762393, , , ,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,39.9973,-75.1023, , 
 ,67145,2011033767,6,67,67301,2011,3,5,815,8,1,1,0,8,4, , ,N,1,3,0,3,0,1,2,2,N,N,40 04:33.474,75 04:41.217,825, ,810, ,0, , , ,3, , , , , ,762410, , , ,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,40.076,-75.0781, , 
 ,67146,2011038220,6,67,67301,2011,3,4,2234,22,3,1,0,1,1, , ,N,1,2,0,3,0,4,6,4,N,N,40 01:50.025,75 08:47.329,2240, ,2239,2,2,5,N, ,2,Y, , , , ,762415, , , ,4,3,0,0,1,0,0,0,0,0,0,4,4,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,40.0306,-75.1465, , 
 ,67147,2011061713,6,67,67301,2011,5,4,1258,12,1,2,1,1,1, , ,N,2,0,0,3,0,1,2,2,N,N,39 58:12.939,75 09:46.987,1309, ,1258, ,0, ,N, ,0, , , , , ,762441, , , ,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,39.9703,-75.1631, , 
 ,67148,2011075694,6,67,67301,2011,6,4,1525,15,1,1,0,4,1, , ,N,0,0,0,3,0,1,4,2,N,N,40 03:53.622,75 02:52.918,1525, ,1400,9,1,4,N, ,0,N, , , , ,762452, , , ,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,40.0649,-75.048, , 
 ,67149,2011028884,6,67,67301,2011,2,5,930,9,1,1,0,8,1, , ,N,1,2,0,3,0,1,2,2,N,N,39 57:35.788,75 13:29.538,930, ,930, ,0, ,N, ,3, , , , , ,762500, , , ,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,39.9599,-75.2249, , 
 ,67150,2011047105,6,67,67301,2011,4,1,2040,20,3,1,0,4,1, , ,N,1,2,0,3,0,1,2,2,N,N,40 01:36.580,75 05:52.985,2050, ,2045,1,1,4,N, ,3,N, , , , ,762521, , , ,2,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,40.0268,-75.0981, , 
 ,67151,2011054151,6,67,67301,2011,4,5,1205,12,1,1,0,0,1, , ,N,1,3,0,3,0,1,1,1,N,N,40 01:06.992,75 10:59.131,1234, ,1234, ,0, ,N, ,3, , , , , ,762527, , , ,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,40.0186,-75.1831, , 
 ,67152,2011031351,6,67,67301,2011,2,4,730,7,1,1,0,6,2, , ,N,0,0,0,3,0,0,1,2,N,N,40 07:41.030,75 01:22.738,1800, ,1746,1,1,3,N, ,0,N, , , , ,762555, , , ,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,40.1281,-75.023, , 
 ,67153,2011023190,6,67,67301,2011,1,4,9999,99,1,4,3,7,5, , ,N,0,0,0,3,0,1,1,1, , ,39 54:26.622,75 13:41.057,1010, ,1004, ,0, , , ,0, , , , , ,762599, , , ,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,39.9074,-75.2281, , 
 ,67154,2011024628,6,67,67301,2011,1,6,702,7,1,4,5,7,5, , ,N,0,0,0,3,0,1,2,1,N,N,40 02:15.430,75 09:30.310,720, ,711, ,0, ,N, ,0, , , , , ,762642, , , ,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,40.0376,-75.1584, , 
 ,67155,2011044558,6,67,67301,2011,4,3,945,9,1,2,1,1,6, , ,N,0,0,0,3,0,1,1,4,N,N,40 02:52.533,75 08:37.051,958, ,949, ,0, ,N, ,0, , , , , ,769836, , , ,4,2,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,40.0479,-75.1436, , 
 ,67156,2011056936,6,67,67301,2011,5,5,1228,12,1,1,0,4,1, , ,N,0,2,7,3,0,2,3,2,N,N,40 02:20.817,75 06:35.814,1305, ,1237, ,0, , , ,3, , , , , ,769846, , , ,2,1,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,40.0391,-75.1099, , 
 ,67157,2011061864,6,67,67301,2011,5,7,2143,21,3,1,0,8,1, , ,N,1,2,0,3,0,1,2,2, , ,39 55:44.483,75 14:27.254,2150, ,2146,2,2,5, , ,3,Y, , , , ,769848, , , ,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,39.929,-75.2409, , 
 ,67158,2011064183,6,67,67301,2011,5,6,1549,15,1,2,1,7,5, , ,N,0,0,0,3,0,2,2,1,N,N,39 59:48.235,75 11:50.366,1606, ,1550, ,0, ,N, ,0, , , , , ,769851, , , ,1,1,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,39.9967,-75.1973, , 
 ,67159,2011073866,6,67,67301,2011,6,5,2020,20,4,2,1,4,1, , ,N,1,3,0,3,0,1,2,2,N,N,39 54:57.006,75 09:10.252,2029, ,2028, ,0, ,N, ,3, , , , , ,769858, , , ,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,39.9158,-75.1528, , 
 ,67160,2011013299,6,67,67301,2011,1,1,203,2,3,1,0,7,4, , ,N,0,0,0,3,0,1,1,1,N,N,40 02:53.652,74 59:55.308,216, ,205,1,1,1,N, ,0,N, , , , ,769867, , , ,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,40.0482,-74.9988, , 
 ,67161,2011029213,6,67,67301,2011,3,6,731,7,1,1,1,7,4, , ,N,0,0,0,3,0,0,1,1,N,N,40 06:18.142,75 00:05.848,736, ,733,3,2,2,N, ,0,N, , , , ,769878, , , ,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40.105,-75.0016, , 
 ,67162,2011054260,6,67,67301,2011,4,6,1501,15,1,1,0,6,1, , ,N,1,2,0,3,0,2,3,2,Y,N,39 56:04.178,75 13:18.249,1501, ,1501, ,0, ,N, ,3, , , , , ,769898, , , ,2,1,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,1,39.9345,-75.2217, , 
 ,67163,2011056808,6,67,67301,2011,5,5,1820,18,1,8,0,2,1, , ,N,0,0,0,3,0,0,3,3, , ,39 54:19.500,75 10:25.713,1840, ,1827,1,1,3, , ,0,N, , , , ,769900, , , ,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,39.9054,-75.1738, , 
 ,67164,2011015845,6,67,67301,2011,1,4,1700,17,3,1,0,4,1, , ,N,2,3,7,3,0,1,3,2,N,N,40 05:03.760,75 02:07.508,1716, ,1711, ,0, ,N, ,3, , , , , ,769917, , , ,2,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,40.0844,-75.0354, , 
 ,67165,2011031367,6,67,67301,2011,2,5,839,8,1,1,0,1,1, , ,N,0,0,0,3,0,2,2,2,N,N,39 57:56.650,75 10:39.749,839, ,827,2,1,3,N, ,0,Y, , , , ,769929, , , ,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,39.9657,-75.1777, , 
 ,67166,2011038452,6,67,67301,2011,3,7,1053,10,1,1,0,4,1, , ,N,1,2,0,3,0,1,3,3,N,N,39 57:26.251,75 14:52.347,1103, ,1100, ,0, ,N, ,3, , , , , ,769935, , , ,3,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,39.9573,-75.2479, , 
 ,67167,2011054297,6,67,67301,2011,4,6,1145,11,1,1,0,5,1, , ,N,0,0,3,3,0,1,3,2,N,N,40 01:33.990,75 13:40.920,1148, ,1139, ,0, , , ,0, , , , , ,769951, , , ,2,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,40.0261,-75.228, , 
 ,67168,2011023307,6,67,67301,2011,1,5,2037,20,3,1,0,7,4, , ,N,0,0,0,3,0,0,2,1,N,N,40 00:15.249,75 07:38.960,2051, ,2051, ,0, , , ,0, , , , , ,769978, , , ,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0042,-75.1275, , 
 ,67169,2011028357,6,67,67301,2011,3,2,50,0,3,2,1,7,3, , ,N,0,0,0,3,0,1,1,1,N,N,39 59:28.308,75 12:14.098,58, ,53, ,0, ,N, ,0, , , , , ,769984, , , ,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,39.9912,-75.2039, , 
 ,67170,2011015840,6,67,67301,2011,1,7,2006,20,3,8,1,7,5, , ,N,0,0,0,3,0,4,4,1, , ,39 59:50.526,75 05:21.436,2010, ,2006,1,2,7, , ,0,N, , , , ,770014, , , ,1,1,0,0,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,39.9974,-75.0893, , 
 ,67171,2011028691,6,67,67301,2011,2,1,2,0,3,1,0,7,4, , ,N,0,0,0,3,0,1,1,1,N,N,39 53:23.410,75 14:25.200,14, ,4,2,1,2,Y, ,0,Y, , , , ,770023, , , ,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,39.8898,-75.2403, , 
 ,67172,2011028980,6,67,67301,2011,2,2,1300,13,1,1,0,8,1, , ,N,1,2,0,3,0,1,2,2,N,N,40 02:23.373,75 08:40.028,1305, ,1300, ,0, ,N, ,9, , , , , ,770024, , , ,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,40.0398,-75.1445, , 
 ,67173,2011030321,6,67,67301,2011,3,4,816,8,1,1,0,1,1, , ,N,0,0,0,3,0,0,2,2,N,N,39 56:44.315,75 11:24.841,838, ,819, ,0, ,N, ,0, , , , , ,766502, , , ,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.9456,-75.1902, , 
 ,67174,2011054101,6,67,67301,2011,4,2,2045,20,3,1,0,1,1, , ,N,1,2,0,3,0,1,3,2,N, ,40 01:07.417,75 07:37.815,2112, ,2111, ,0, , , ,3, , , , , ,766527, , , ,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,40.0187,-75.1272, , 
 ,67175,2011054266,6,67,67301,2011,4,7,9999,99,1,1,0,4,1, , ,N,1,2,0,3,0,1,3,2,N,N,40 02:20.299,75 09:00.122,1746, ,1730, ,0, ,N, ,3, , , , , ,766528, , , ,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,40.039,-75.15, , 
 ,67176,2011022980,6,67,67301,2011,1,4,1430,14,1,4,4,4,1, , ,N,1,3,0,3,0,2,4,2,N,N,39 57:54.554,75 12:48.074,1442, ,1434, ,0, ,N, ,3, , , , , ,766550, , , ,2,0,0,0,0,0,1,1,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,39.9652,-75.2134, , 
 ,67177,2011029183,6,67,67301,2011,2,4,1055,10,1,1,0,2,1, , ,N,1,2,0,3,0,1,3,2,N,N,40 01:17.889,75 05:38.539,1101, ,1100,1,1,7,N, ,3,Y, , , , ,766552, , , ,2,2,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,40.0218,-75.0941, , 
Y,67178,2011029440,6,67,67301,2011,2,3,700,7,1,2,6,1,1,1,4,Y,0,0,0,3,0,1,5,2, , ,40 02:17.259,75 00:32.625,719,99,714,9,1,1, , ,0,Y,U, , ,U,766553, , , ,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,40.0381,-75.0091, , 
 ,67179,2011031293,6,67,67301,2011,2,1,1830,18,3,1,0,8,1, , ,N,1,2,0,3,0,1,2,2,N,N,40 00:37.875,75 06:00.082,2035, ,2030, ,0, ,N, ,3, , , , , ,766554, , , ,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8,0,40.0105,-75.1, , 
 ,67180,2011033488,6,67,67301,2011,3,3,1300,13,1,1,0,8,1, , ,N,1,2,0,3,0,1,2,2,N,Y,40 01:13.809,75 11:32.576,1309, ,1300, ,0, , , ,3, , , , , ,766557, , , ,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,40.0205,-75.1924, , 
 ,67181,2011044619,6,67,67301,2011,3,4,1500,15,1,1,0,1,4, , ,N,0,0,0,3,0,2,6,2,N, ,39 59:29.225,75 08:05.620,9999, ,9999, ,0, , , ,0, , , , , ,766569, , , ,2,1,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,39.9915,-75.1349, , 
 ,67182,2011029180,6,67,67301,2011,2,5,1435,14,1,1,6,5,1, , ,N,1,2,0,3,0,1,4,2,N,N,39 57:27.736,75 09:44.915,1645, ,1645, ,0, , , ,3, , , , , ,766594, , , ,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,39.9577,-75.1624, , 
 ,67183,2011029408,6,67,67301,2011,2,7,1520,15,1,9,6,5,1, , ,N,0,0,0,3,0,0,1,4,N,N,40 03:09.417,75 03:48.597,1530, ,1527, ,0, ,N, ,0, , , , , ,766595, , , ,4,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0526,-75.0635, , 
 ,67184,2011033549,6,67,67301,2011,3,4,20,0,3,1,0,4,1, , ,N,1,2,0,3,0,1,3,2, , ,39 54:50.431,75 08:59.775,2022, ,2020, ,0, , , ,3, , , , , ,766601, , , ,2,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,39.914,-75.1499, , 
 ,67185,2011037998,6,67,67301,2011,3,5,1345,13,1,2,1,8,1, , ,N,1,2,0,3,0,1,2,2,N,N,39 55:09.904,75 10:14.985,1349, ,1345, ,0, , , ,3, , , , , ,766606, , , ,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,39.9194,-75.1707, , 
 ,67186,2011056966,6,67,67301,2011,5,5,1545,15,1,1,0,4,1, , ,N,0,0,0,3,0,1,3,2,N,N,39 59:32.722,75 09:17.260,1624, ,1619, ,0, ,N, ,0, , , , , ,766623, , , ,2,2,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,39.9924,-75.1548, , 
 ,67187,2011044608,6,67,67301,2011,4,1,1342,13,1,1,0,8,1, , ,N,1,3,0,3,0,1,2,2,N,N,40 02:40.989,75 07:17.032,1345, ,1342, ,0, ,N, ,3, , , , , ,766657, , , ,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,8,0,40.0447,-75.1214, , 
 ,67188,2011047311,6,67,67301,2011,4,2,1847,18,1,1,0,8,1, , ,N,0,3,0,3,0,1,2,2,N,N,40 01:43.597,75 04:02.805,1904, ,1900,3,2,3,N, ,3,N, , , , ,766661, , , ,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,40.0288,-75.0674, , 
 ,67189,2011055748,6,67,67301,2011,4,2,1600,16,1,9,8,4,1, , ,N,1,2,0,3,0,1,4,2,N, ,40 01:08.421,75 08:50.014,0, ,1725, ,0, , , ,9, , , , , ,766667, , , ,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,40.0189,-75.1471, , 
 ,67190,2011029171,6,67,67301,2011,1,3,1520,15,1,4,3,7,5, , ,N,0,0,0,3,0,1,1,1,N,N,39 59:01.070,75 13:29.910,1612, ,1609,3,2,7,N, ,0,Y, , , , ,766693, , , ,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,39.9836,-75.225, , 
 ,67191,2011029093,6,67,67301,2011,2,5,1149,11,1,1,0,4,1, , ,N,1,2,0,3,0,0,3,2,N,N,40 05:40.380,75 00:54.123,1211, ,1200, ,0, ,N, ,3, , , , , ,758307, , , ,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0945,-75.015, , 
 ,67192,2011031135,6,67,67301,2011,3,3,1834,18,3,1,0,8,1, , ,N,1,2,0,3,0,2,3,3,N,N,39 57:31.834,75 12:22.607,1837, ,1835, ,0, ,N, ,3, , , , , ,758310, , , ,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,39.9588,-75.2063, , 
 ,67193,2011031334,6,67,67301,2011,2,4,635,6,1,1,0,4,1, , ,N,1,2,0,3,0,2,3,2,N,N,40 02:17.896,75 04:31.313,650, ,643,1,1,3,N, ,3,N, , , , ,758311, , , ,2,1,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,40.0383,-75.0754, , 
 ,67194,2011031388,6,67,67301,2011,2,1,240,2,3,1,0,7,4, , ,N,0,0,7,3,0,0,1,2,N,N,39 57:36.910,75 08:18.403,244, ,244, ,0, ,N, ,0, , , , , ,758312, , , ,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.9603,-75.1386, , 
 ,67195,2011032243,6,67,67301,2011,3,7,552,5,3,1,0,1,1, , ,N,0,0,0,3,0,1,4,2,N,N,40 03:04.829,74 59:20.358,558, ,552,1,1,2,Y, ,0,N, , , , ,758313, , , ,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,40.0513,-74.9891, , 
 ,67196,2011033547,6,67,67301,2011,2,4,2255,22,3,1,0,1,1, , ,N,0,0,0,3,0,2,2,3,N,N,39 55:11.265,75 12:44.139,2330, ,2325, ,0, ,N, ,0, , , , , ,758315, , , ,3,3,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,39.9198,-75.2123, , 
 ,67197,2011049006,6,67,67301,2011,4,1,1600,16,1,1,0,5,1, , ,N,1,2,0,3,0,1,4,3,N,N,40 01:39.298,75 09:55.501,1604, ,1604, ,0, ,N, ,3, , , , , ,758332, , , ,3,2,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,40.0276,-75.1654, , 
 ,67198,2011054269,6,67,67301,2011,4,7,2019,20,3,1,0,8,1, , ,N,1,2,0,3,0,1,2,2,N,N,39 58:05.274,75 13:30.499,2023, ,2022, ,0, ,N, ,3, , , , , ,758335, , , ,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,39.9681,-75.2251, , 
